ID_Zindi,GT_NO2
ID_S0YUCU,37.66811050552849
ID_1SR64A,31.101282401215453
ID_S1IZGI,38.152595956967986
ID_2Z04F4,36.82628409790645
ID_QGOZ4I,51.61250623965435
ID_6VNA2H,39.74698785272568
ID_JYRSLO,33.84783316350921
ID_NCX04P,38.826006077747564
ID_9ATM6M,22.8306757569837
ID_T5U6UI,31.7941895550722
ID_JP6T7H,39.763088770709984
ID_T07JZ4,30.564651534003403
ID_X749KY,33.56851042203684
ID_MSDJGP,25.86960688542094
ID_D8FVLH,19.49137188885456
ID_T07YFP,27.01508102120875
ID_YO32FZ,19.58243058073692
ID_HHUWFL,18.69159018391759
ID_T1S7BP,34.17867576015133
ID_DE8254,17.111658720286556
ID_J4CTFY,32.363964597903895
ID_7P55AK,26.600053813050828
ID_8DWBTG,49.92132150704229
ID_DV6XYR,28.48821304128559
ID_EOO9GF,31.805414248831053
ID_DGYDFM,29.666358125170678
ID_LXT08Q,22.79495890498163
ID_I3UIJP,28.916144045472784
ID_3XXPD0,36.18459366920299
ID_LRVNMJ,26.489731443704034
ID_KVE67K,22.651340091652624
ID_BT18EV,24.77076738792257
ID_3S1MU2,29.801633826307217
ID_EVF4WN,23.506827307329182
ID_9OF8WC,35.950724934766086
ID_8TKMQ6,35.163208062665525
ID_KYZ9TF,39.74328142632247
ID_NX3B0L,31.84942043731564
ID_81RDIA,30.38618907670033
ID_CWS65L,35.626813038924084
ID_Y2H333,33.38843383297205
ID_TNUM0G,47.02248110084343
ID_ECJ8SN,29.265194744543322
ID_21Y3C6,44.61157795442828
ID_4ZWMDG,22.215924559229876
ID_ATGLAK,29.629388738608213
ID_C6PAF8,30.118739887006793
ID_BNLZ96,27.18669402079471
ID_LGXDIK,32.955880877290824
ID_QGJBYK,26.29173384168305
ID_I0SIZ6,24.342191474659966
ID_JG5DXI,30.414155650204236
ID_OWNXVF,45.254997562019064
ID_QZYMKE,24.28733629779822
ID_DCEEFG,32.225610395567294
ID_36SC85,30.31025083294607
ID_N87PHJ,20.859209177771596
ID_VWF9MC,22.892868286839104
ID_BI3S7X,49.272536172736
ID_MA976Y,29.572594378844116
ID_S4NSDD,29.18736608870255
ID_TDNCNR,28.455965299262644
ID_MHYI7B,21.200070661444684
ID_K48DE9,19.24668256368749
ID_KM07I8,56.13176103750239
ID_GP48RE,35.5170370029352
ID_ZOPA46,36.65532851979782
ID_D8JB4T,27.109720152291803
ID_41EDI7,20.239495675250446
ID_SNVU47,28.008211705561884
ID_7FKO62,59.804547535101804
ID_S5VX6I,36.28534189492833
ID_KNCLXN,38.032693203137576
ID_A4BATZ,31.6787512773859
ID_J03MV3,40.45187026762241
ID_P9OE4S,30.960522954478527
ID_Q1PRBG,37.22798513156587
ID_Q10V8C,40.742041548833484
ID_NOATDU,42.29379797602175
ID_W5SLZU,41.279616643681244
ID_T2DXWM,39.91944183777937
ID_M0NZ6D,25.21272526319286
ID_5140O6,52.2223688267204
ID_038M7Y,49.64743944102301
ID_0S0373,40.08698605896219
ID_VWD7DI,46.084481543207524
ID_SJYCEE,36.41196570617548
ID_25G64C,40.69190699362409
ID_PNVJI8,42.92101524248664
ID_NE1XAV,30.804045287293096
ID_NYUAMY,36.53953935166344
ID_247EAN,42.41206110028668
ID_UG1YXH,30.78426273559672
ID_HUFCGC,38.777025438629
ID_61P0M3,38.35675901926632
ID_PTT5EI,33.055593706542105
ID_L1W3E6,37.817917378647465
ID_1QC8JE,36.779940031013524
ID_I2XJEM,21.132471908835075
ID_LCNYYS,18.733193472627416
ID_TVIRIR,19.064446309932165
ID_UEQFZ8,19.313103554408716
ID_S3A60D,16.725712950510584
ID_CQIE63,16.658203820157148
ID_XVY9B0,25.75853082677247
ID_D7SJMQ,30.242690164622676
ID_XFZUUP,23.38873808399262
ID_324AL4,29.871087800267233
ID_JEAV4L,20.292588937309944
ID_JPAMP0,25.791515250841982
ID_RW4P5I,22.58682830100404
ID_EVIRS5,37.16237905307672
ID_MDXA9Q,50.35598863693633
ID_UQPAHX,31.0413653550182
ID_6NS4HK,40.076075898449524
ID_ETMQAQ,19.659781774775155
ID_ZQ74RN,38.986856183481805
ID_5GPXQS,32.84397195624861
ID_MK8DH6,33.1783581386517
ID_RUQ637,43.05373537648392
ID_MX89OU,32.65734740139015
ID_ZGRGPB,49.47618856764735
ID_H0BEQ5,33.82273913024558
ID_7OJN63,25.185549236085826
ID_JULFW2,39.469020386266266
ID_NPV89T,42.33707919432438
ID_7Z5XLJ,39.87169388699522
ID_HO2XW1,46.429921174271584
ID_FOAV7R,31.843980571741792
ID_L7XK3R,27.59035617972113
ID_VMWD8H,42.78388703200799
ID_EP0X8Z,33.20134476816016
ID_1CZMIF,40.522959238487346
ID_H0KT7Y,34.3503291875022
ID_S5FE8D,32.06272443017252
ID_TDRGQG,23.079219524206643
ID_4YA7II,26.726465487999857
ID_IIARPJ,30.006790358638828
ID_978KS8,29.125559489175398
ID_G0L3TY,31.197997238532686
ID_WT4UP1,36.52225741457
ID_UCX4TL,29.484940273307213
ID_KA40IE,37.50264255056935
ID_EO8K7Q,24.121577776916688
ID_YBXQ2E,19.853886029047295
ID_UPQ1DL,27.764323201372044
ID_TBVSX7,30.474982886526895
ID_1F2XZ9,24.466721609491707
ID_2KTZ7A,30.38294765876337
ID_OTH1N0,26.82457153166982
ID_S6O2TF,21.050641953391644
ID_Z80DW5,26.601518222088888
ID_1S4OUT,23.231896896699492
ID_NAMF64,27.98567534818175
ID_LOUSFV,39.68468270830708
ID_1L4KQQ,27.869977363504635
ID_UE5EPK,25.34650376781556
ID_A2P6UT,23.797591965835135
ID_W4PTZC,25.876627768486028
ID_S3HEJJ,28.46263952135828
ID_CRPQI5,30.404639352420247
ID_JI0TQF,34.572834614537875
ID_NDQMUX,22.519102520293583
ID_ZBDJC0,41.65404576852283
ID_ZNRSZD,33.668702148150714
ID_IJE3DD,26.348162616231217
ID_HLQ59C,38.86773905798492
ID_VEAY7H,22.765653955539637
ID_XHZK2N,23.978228062264286
ID_JBKVWN,23.952004324196235
ID_VVSUM6,17.747366865896772
ID_P3BTR4,28.504718701751525
ID_0LY60G,28.610908420812844
ID_MVAKMI,19.346255485520533
ID_ZHRNAF,18.74948884495881
ID_5174TF,20.89761498478742
ID_C9NZN5,23.148704580391787
ID_AQNLKL,25.977274450123517
ID_P34AJH,34.55591856573831
ID_53HJ67,21.135601630689333
ID_K4SMGL,22.052947624049654
ID_QZ4U6E,20.563591569274163
ID_DDDDUB,27.35137490953587
ID_HZMVSP,26.827749649943282
ID_XZ18FI,32.09636660490076
ID_Q71T8F,26.572938286128327
ID_DZEGKM,29.049766974397826
ID_JR779G,27.278782549558528
ID_OMQRZK,31.121204846183893
ID_FDAEGL,32.20811003926212
ID_MRRH9D,34.71633788385949
ID_XVCFFS,24.230518135592064
ID_INCWWP,28.785053649055666
ID_QKRGQG,29.1111347446063
ID_2G9C82,26.837122321723935
ID_Q53E6Y,20.91948660785183
ID_Q89KDG,45.13930493191518
ID_8VZW93,34.78642071025923
ID_PFIDOF,23.037739261719445
ID_KQIGTZ,47.56631833229114
ID_KALW2V,35.80338727988681
ID_5LYCDN,27.60478348022349
ID_EX8PI8,55.323824690147106
ID_7I83IQ,28.678767343190938
ID_UG3ARU,22.787028622449075
ID_UTI7DO,30.696909998594382
ID_YAXOE9,22.45729050110979
ID_YN8P79,25.332843673190837
ID_L7HEUA,27.240491676328645
ID_X0N8FY,21.82287655313636
ID_2HBJBO,18.188896982972803
ID_ST5AOS,25.281671053877137
ID_PT26S4,26.45756887297827
ID_4KLJ90,26.852039639730066
ID_W94VQ2,24.723112862626355
ID_K33HNY,23.419680069885445
ID_82QZML,20.298700558216584
ID_3GHNFU,22.125344955179063
ID_5MFSCN,20.491130279021363
ID_MYKP1L,18.229839957843414
ID_6FMKFQ,33.98262906825413
ID_WK1FEM,25.22776296487865
ID_7S5FLZ,18.991292830196077
ID_A9G1II,19.193466681492545
ID_83HR4E,21.028033618159597
ID_1DQK7T,27.75139267034678
ID_Z5YFNE,29.077954010619784
ID_UNWYBW,22.001844025394238
ID_FHZZU4,28.376086889790038
ID_M6PUST,24.44652206470496
ID_QY88ZS,24.291292883237244
ID_NCXQ9U,20.664415802021942
ID_YPBND4,30.03073665731171
ID_M7YU6D,25.489510985126696
ID_NPM9AM,23.053668085557675
ID_NZTYY2,24.679565131577817
ID_MZAE2S,28.410309791177497
ID_15YF13,37.49618336937183
ID_4M34NR,34.88329629330829
ID_YD6TMV,26.718059710159313
ID_7UFHBE,29.65245710625558
ID_OIZS1J,24.898635993340996
ID_PSWMYX,26.096168178586804
ID_G8ETQ9,24.81137362329935
ID_K28TLU,21.081775368593075
ID_QEWLHQ,23.209626249513118
ID_G98K1F,19.84358214942436
ID_QTY7YG,37.895415543347134
ID_SR51RQ,16.6848122914107
ID_KQX2AK,22.748367708573888
ID_RCLAZD,35.00781570775906
ID_K0T9NJ,15.207430565817782
ID_BWL67Z,17.883009754562913
ID_XVXYDR,13.759614015859642
ID_WSMS0X,19.44340054043459
ID_47EFN5,25.75791248819497
ID_99UFQE,24.694495005551968
ID_YKSCOS,18.748442844628304
ID_RBF418,15.550778827164393
ID_509TII,13.901935084386388
ID_D2LGCZ,18.218691243459286
ID_ZM6HBY,24.181396214715086
ID_JX5DMM,18.31115073295806
ID_BAO3X8,19.345870541994984
ID_79CPNH,13.612490229685363
ID_DGCKYW,20.213118185541813
ID_GZVNBV,18.934666469075378
ID_R4DSE7,13.936384565517002
ID_2G0QE0,14.258227645099105
ID_K08ADC,13.868496443270256
ID_UGZRQL,13.265591510872346
ID_WHH6GX,11.555896062825909
ID_Y9XB75,17.382697259937157
ID_G0JOEK,22.891722419313677
ID_RRNVRK,17.17888573085437
ID_F6MTWF,21.037820836903293
ID_C8XK9E,18.041417491495864
ID_6GPVA3,18.803825543263986
ID_0H3AE4,12.171463139443018
ID_H7K3RP,23.837962753393512
ID_QZV21B,27.077373789116137
ID_CCN2YU,14.52745889910245
ID_5Q9B3L,19.622755693248912
ID_YLYJ1R,16.74333492569053
ID_4MEC2J,18.828346604483965
ID_Q9R96R,31.37113844425893
ID_MTZPFL,19.306844204844584
ID_2166R5,15.602106586357005
ID_W2C6RS,14.412368203321034
ID_8MP754,18.489969046545788
ID_9BYNB5,20.96038984790645
ID_AY1EHH,21.267040210289093
ID_8RGWPB,20.87485656330482
ID_QWDS00,14.962153963775224
ID_WIVDL1,15.405568010087885
ID_RI4FEW,22.195094574775506
ID_SOBGNW,29.684676021426096
ID_7DH3T7,21.387234208085783
ID_C525SV,18.208463473376717
ID_P829HJ,17.17447162072439
ID_CI0CYI,13.779186085552194
ID_Z243IO,25.46023954424579
ID_QPO40Y,17.87946957074682
ID_CVD882,18.78505546397996
ID_G9EFH0,21.375619791804464
ID_7SF50A,16.995905652137264
ID_Q5MJ3K,19.28510856884981
ID_EVKRY5,13.552534629935684
ID_Y3ONDC,12.004323299402799
ID_221Q1R,18.146191705021508
ID_MCS1KG,11.789028286826786
ID_X2GIFM,16.088361928348977
ID_E7UV6J,16.872595774091657
ID_X8LQ8N,15.42721837596378
ID_59D9DY,13.453999733095097
ID_5YIFLC,15.110520724888021
ID_HYN2KA,29.084223608237316
ID_2ORHDJ,13.299440328068716
ID_G584GZ,18.94190138116768
ID_5SFSBX,12.048248751952787
ID_EP4MGO,18.59797916704581
ID_B4H56Q,19.647751367669642
ID_UIHDQT,38.13876522947226
ID_X9Y0OH,19.345995263591647
ID_2778DB,22.989486156223357
ID_RM566K,22.344442540355825
ID_30HB31,21.304575669756147
ID_WQ5K4A,18.946653835998216
ID_PK3DTP,25.05980365950649
ID_M1U1NP,29.68971508570816
ID_KLJQ88,28.348939084422017
ID_M5P7S3,20.594611662171932
ID_BCF8DQ,22.074677464781292
ID_IWNF6E,17.911821153442155
ID_9QDVMN,29.450569515341833
ID_3LX1CS,24.6434575707381
ID_CBBMVA,23.25125953657864
ID_TSFL57,25.331162873953456
ID_12I2Z7,15.45052630215216
ID_P4JYWT,14.123344732471866
ID_YHCGHQ,26.47531718266927
ID_XTAD5E,19.16626448999715
ID_GWAV8L,16.96422993211371
ID_RG9JJ4,15.477295506819168
ID_E1NRPA,16.440735176779025
ID_FVAYNZ,14.519319037238406
ID_NTDJYO,19.46138286294174
ID_ARUEYC,16.169658770850887
ID_DMQ72Z,15.782842950786726
ID_MJALQB,14.691309297045802
ID_4FJ71T,17.620677020015894
ID_ELL4JI,14.888150575787876
ID_8MANF7,26.427272950241967
ID_6IOCXQ,17.601533406666245
ID_PACDCW,11.707714668143868
ID_5RWQG8,15.135464398371536
ID_2NK3IK,19.82604918609818
ID_NVKGQF,15.586927345143115
ID_4QXX8D,19.86726419999702
ID_7FSAWH,16.048531774040065
ID_X0RUYV,20.375318717285882
ID_V9IH1A,18.498858276576634
ID_2XVW2L,17.757344166910308
ID_SAX6L4,17.74162664537666
ID_2J1A3L,34.94012468475864
ID_FTD7TU,16.056618132810684
ID_CZUH6D,19.386321888057548
ID_90QFCI,17.588677731262084
ID_DANDJJ,14.73884251456187
ID_6ZS1ND,16.797723131927395
ID_LQQ0LI,33.01162447496172
ID_LY3XLW,12.704015725118627
ID_J90MNK,17.35953539145926
ID_37A8D9,15.143272561445489
ID_DX2E7V,17.876355876437515
ID_VHZT5P,15.624298239627768
ID_RLWVLJ,16.102423122910416
ID_U6RLZ3,15.247860684912547
ID_K2N88C,17.141261928161942
ID_H9XSVK,10.302923209666119
ID_MY2FXC,19.573673057399517
ID_UECN3X,13.619682948390368
ID_4CR27X,24.431288317121595
ID_QQP07W,15.066023051314094
ID_46B2J5,13.355887778487606
ID_7OPBNS,16.311844636458723
ID_5MHP0P,14.398062166202822
ID_TOQFWE,16.272312797199216
ID_MKA83X,19.613608774078845
ID_VMWXAV,14.768194801183098
ID_DY8UCA,16.552257568763928
ID_TRBO4H,15.42245409824773
ID_MJ6PWA,14.713787894139356
ID_CPDUIN,12.885851989400079
ID_MZYN25,37.54633108072042
ID_QV0W7C,20.060413617350648
ID_IH4JKD,14.977473245936054
ID_IW3P4H,13.351103139625458
ID_LFUHDH,16.377943793190212
ID_M1KQR1,17.76425750155862
ID_JAP6E1,23.769101272470706
ID_IGK4KZ,15.996725178116174
ID_RBTPQ7,19.86863813562588
ID_G56LOX,13.974405109858466
ID_Q402M3,17.830579504505188
ID_ETZXQY,19.86865921080021
ID_FTASVM,22.601049595562756
ID_UWT83U,18.535166095437393
ID_SW6R6G,19.351975623071702
ID_NCLKPC,18.772109851641584
ID_XYGIM6,12.87337171274395
ID_TFKMLD,19.409824043747186
ID_4JKVJA,23.464074521788735
ID_HDN68J,19.832470327488082
ID_16M0UF,20.3759754533399
ID_4RA57J,21.858465938212838
ID_FHYYYU,25.151756644237835
ID_MIJVTX,23.12368100696121
ID_I4VJW3,25.967668750800055
ID_626RCM,23.39685048608729
ID_KXQ2G9,21.668348953392098
ID_2VOXM5,26.377475923127772
ID_YK8I3Q,17.623374167919
ID_PK9M3P,20.26272710392031
ID_PZEBRO,22.731240896136043
ID_B4K87E,17.62862479190371
ID_8UH2HZ,20.03912233965245
ID_VIR0G9,16.03173257919232
ID_9GX3MO,15.385297314970018
ID_PZTBU6,18.31515930217547
ID_PII2GM,20.20576403691445
ID_9QTH9P,15.827568717961954
ID_52D2MQ,16.069858503280493
ID_E2Z4KX,11.192530060087298
ID_M4OO1H,17.88134650713155
ID_37UGSM,19.351498911514476
ID_A06WV0,17.385130989302336
ID_6DIRM8,12.607760432705854
ID_WIDYRD,12.593059596041531
ID_S5U3BT,13.114373637159908
ID_8NFDSB,15.356740889239566
ID_UFMCCE,14.280890814092894
ID_U3CMYF,23.155929226233738
ID_3EED8P,14.727649438218725
ID_KV0XYZ,14.094644076036515
ID_9AGX2V,14.436958728508516
ID_HBEC1N,19.11553787619011
ID_Y4133N,15.448106707654663
ID_C4GJ41,20.471895035225494
ID_813R0M,16.68761529403581
ID_6YZYAA,16.188753763241877
ID_VF1Z75,17.107631006566123
ID_EJPF7V,20.350979723818256
ID_DGL0O2,21.403035350965023
ID_TRV5LL,20.110707369025842
ID_84YP3T,16.089674623402882
ID_HQH0UX,16.625419088734148
ID_ZJ342F,21.01056498180236
ID_OBMILN,16.009859251378384
ID_HX4LLT,19.319609642361627
ID_8GN13B,21.305198210048026
ID_5HIGDK,15.142619922510718
ID_PDNSF6,17.495486788190806
ID_M30885,15.323660703081291
ID_IY3TU8,16.995288380420067
ID_JI14KM,17.5868281690132
ID_BVWCPG,17.856611908632882
ID_VR79CZ,13.466175948334307
ID_BN5OXD,13.815890034855057
ID_84AOZA,14.337413669513875
ID_335FRK,14.546112918004216
ID_8F3PRY,17.006816588361236
ID_XEUK32,16.654805440036853
ID_56025P,16.399409327331032
ID_WZJVWF,14.275372307703606
ID_9L6W70,15.794870515376054
ID_E7FTWA,16.687264180859852
ID_ERTZH1,19.762505871788996
ID_CLQBG8,18.5996273936693
ID_ZQWAK9,16.06480659622698
ID_8KIURL,14.799751486962336
ID_F8EVAA,14.900765138545337
ID_XEXZ1A,23.437675825464968
ID_QWF4IH,20.215115292409696
ID_BJSWLH,22.647744150108018
ID_GMZXKH,11.376100226079508
ID_XBFUNA,26.150947667305545
ID_QYSVDS,17.31107566123908
ID_VBG7AY,15.709693155458035
ID_NHG86V,16.982241883343242
ID_BXL7N1,24.42331446047489
ID_PEYN8S,15.65276333968483
ID_6I72F4,15.23266291571768
ID_TLRHC3,14.207886840893716
ID_ZQDCNF,13.99143267392239
ID_22I6OZ,12.869663154069261
ID_JIRMNR,24.68633992924031
ID_B5YS6R,12.767598413984876
ID_Q9JBB9,14.420729786988153
ID_WA1899,13.849253168456414
ID_4TGY6C,13.974542375400995
ID_FW20LA,14.353304157544338
ID_J0YT53,24.49233241081696
ID_NTX5PM,12.643756721154324
ID_JD40IC,11.551226971942818
ID_UAAHI4,13.218786323200868
ID_XFW5TC,13.28090804078318
ID_CPBAH5,12.880922970280045
ID_VQCH6O,23.687629632916494
ID_SIXO36,12.665736761892513
ID_9ZET4Z,14.72236570333509
ID_BQR445,13.051571417075332
ID_PT5LM0,14.79154828939206
ID_J44861,15.387839564387573
ID_R1OI1Y,18.40311806303305
ID_G9U1EJ,10.381591328581012
ID_LUQRJD,14.449317969447495
ID_7N84IO,10.314869566452101
ID_OJ2M9S,13.846046182489431
ID_BGB7J9,13.93099680029565
ID_WMPHSV,16.292865681967527
ID_QUCDX0,11.796566299194334
ID_5SABBF,13.307098070906044
ID_CV2LE7,11.366631390891731
ID_YTSXBK,12.736188948489133
ID_6TZ89W,15.904857362870024
ID_F9X224,15.70101614578857
ID_3QXTIG,12.874743746056962
ID_SBBCAP,14.352727218808274
ID_DF15W1,12.60834674607238
ID_1SZ8EA,13.718470363852477
ID_W09R2F,20.0922015611807
ID_SCY5WV,16.825244520601537
ID_RJZ2JM,13.495843273627598
ID_ASLZSR,13.74316736800384
ID_IOZLNJ,13.332127035280317
ID_1SKJ6M,12.330512308139902
ID_N4HX23,11.89371058174559
ID_JS1J91,15.861974614572741
ID_ETF3UF,12.846573714068263
ID_NYGSMO,11.911331810247018
ID_ZEYLWR,11.371498886488721
ID_RPUFYO,13.836560190959721
ID_ZES4IU,19.6546284389894
ID_DRDC3H,19.342931242481225
ID_NNAI9Y,10.25862946253376
ID_CNNLOE,6.135883626804036
ID_7R7205,9.826436686681664
ID_1HJROT,7.793170219105477
ID_3JG8UI,11.79911035803863
ID_UWM54P,14.152106656080207
ID_AIF5Q9,8.728960214691083
ID_Q3NUT4,8.696662013530608
ID_BQJ81G,8.664129810381954
ID_PY0VNE,7.126035943805567
ID_J04LSN,14.780679461348186
ID_C4RZCT,12.04304502686987
ID_PWGDB1,7.5779617802901305
ID_CWIGFX,8.112583303035938
ID_E2XSA9,8.848803586392167
ID_YITO6M,9.448648594352761
ID_NZO2V4,11.72023838776375
ID_7WN7W4,17.96351934810301
ID_JYNTZU,7.718175663173758
ID_FJM2SQ,7.454015389755112
ID_UC78K8,10.037657925011898
ID_9153LG,15.478292550583758
ID_VFB452,14.889551675734428
ID_VOB7Q3,17.067703150882974
ID_PFIGUU,9.399103418599399
ID_LHT1MU,13.272145495798217
ID_Y35MPV,11.546519779099846
ID_0735X4,13.968895309088554
ID_9VQICP,16.51265917208433
ID_BYTMQ3,17.087829268242476
ID_5F4JDS,9.97612677748089
ID_MT3U6J,9.977082877784012
ID_538DSF,8.413138480235999
ID_DLL7M9,14.981495946779567
ID_6UAJ3Y,16.458791202672636
ID_LYOD4X,16.53680444763414
ID_H5OB1I,12.392732177003147
ID_61CG30,15.059697845292515
ID_7W9ON5,11.18627041970512
ID_YBJT3Q,11.021900248461328
ID_QKR37H,17.970493396056654
ID_M61PT7,18.402393395401656
ID_LXEF76,11.753373994629726
ID_5VPYRE,13.4644865243937
ID_Y7AHZF,10.675498375169685
ID_J9Q7CT,12.956177381045174
ID_74OB4A,16.135252812624902
ID_KUUZUU,15.996962431216097
ID_0JWXSH,12.244035821983953
ID_OES29H,11.182708020833497
ID_NIL5Z9,9.908879036387367
ID_WOFJKR,14.038985627720404
ID_9ALMX4,14.67724901727679
ID_049GOO,14.965372975834512
ID_XUGZZ3,13.751442782997202
ID_Z10HI7,11.764658879780832
ID_XGMZY4,13.843070692212242
ID_2ZFBPG,11.675649320703698
ID_EAXTC6,15.16425151698722
ID_QT2T5E,25.860888239162815
ID_JMORTU,9.981909606261707
ID_053FX5,12.106979651204478
ID_V8XX8C,10.26677977585984
ID_914DUY,13.122325818480538
ID_U1NEGL,15.779104563402583
ID_XMPWKP,21.890021283435537
ID_1I9L04,12.098715636794507
ID_0M2QHV,13.354307310926385
ID_KITA52,12.581014570810721
ID_KCSACO,13.240289730522726
ID_02B9VP,18.69878130144088
ID_1343OT,16.38275427215266
ID_0WZYQT,12.655511918457837
ID_DDIDHB,13.13839107261286
ID_5JKHQ7,14.000468475281293
ID_MHBYE0,10.920535490124115
ID_5PYLRE,14.865340641840778
ID_1YD0R5,13.188691746822952
ID_RPCAXO,8.00844477669823
ID_3GAKSD,9.067731319006805
ID_TVJT8O,7.709635457718429
ID_MZI6XA,11.189904372565854
ID_I9GDTH,15.258456796249982
ID_T4K6W5,19.75084112311951
ID_8IYB3Y,10.820216158681331
ID_8YQ2UD,10.116817308947272
ID_SOYB1Y,11.489326420911327
ID_TFVK4S,12.830418091053096
ID_TNG9N9,15.571645835625318
ID_7EJSOR,13.055807892984541
