ID_Zindi,GT_NO2
ID_3VGIYJ,43.31305086500794
ID_SPQFBT,36.63294958397984
ID_02BG4I,43.479421880051234
ID_EJIJRY,29.914302927383687
ID_M0JA5H,43.03142402857384
ID_5AQZBC,29.877903179577117
ID_YMSH34,31.05964557568319
ID_42SUHK,25.204794303454946
ID_JMWTV5,33.79851216575622
ID_719VF9,29.02350510139911
ID_0S1YRT,39.36343217236589
ID_O6PX6V,36.1677232804426
ID_U5WPHP,32.137623536334615
ID_380H7O,30.754890178547384
ID_9J0SDU,26.848810603117272
ID_AJ3XXY,38.8223221018992
ID_P89XNE,46.090526807502044
ID_RZ2XF4,41.606186490863365
ID_UX114U,34.470356311288526
ID_8RV42R,35.501826377176485
ID_5VJL5N,35.299498544134735
ID_9PWE2N,34.873662618342905
ID_XGMDRY,39.23028327364199
ID_VB1LGM,40.836447319637045
ID_1GKYOS,34.60298775317278
ID_WHJZDT,33.63720505805105
ID_4QSMAQ,33.93639892925023
ID_L7B5ZY,31.437037217521606
ID_88WB3J,34.009490782537
ID_G0B9R1,33.12430823902241
ID_HEHFYZ,39.06090856310135
ID_U4MH6V,34.16962795194729
ID_1TBLHY,32.239021722335565
ID_EFNXPP,28.47180680441994
ID_KQOP09,32.746228987302175
ID_XDQZBU,36.66378620149237
ID_5OFLXB,28.75813564456263
ID_6DMT73,29.93577920356779
ID_HCNU75,27.910447430955003
ID_9IZ1F3,23.528544316011164
ID_P85NVK,29.62759885526043
ID_FQXMS7,43.4340625263639
ID_XBQE3E,32.86952007162495
ID_AVZR1W,33.30714592288149
ID_XSS3NL,26.89010497350216
ID_00CN88,28.264870752180627
ID_P2F1Y0,33.255654164018665
ID_D3HAGW,35.69459936911221
ID_5NGNZ7,27.5566735050557
ID_FZ08P6,30.841613121408784
ID_8T5VQQ,28.045708516626235
ID_SYLIJC,25.034729227609944
ID_PMINX4,29.042216847246152
ID_9ZTLNW,49.97126923226335
ID_H4WXYP,33.59707564847025
ID_FLBV3R,33.084378573930394
ID_PE422R,32.60138079137113
ID_1AI88B,31.097950390690926
ID_QMXZFN,35.49880202570171
ID_XC2DIG,44.02232159290281
ID_SE251I,32.75796869436414
ID_UUGCEI,38.571354870096286
ID_TD5E6W,32.21394266594933
ID_CYN3T0,26.63640668164834
ID_0EAGHS,26.44367753494612
ID_YB1WQM,49.144532959996866
ID_YMWXTO,29.43437927871298
ID_HH0TRT,26.847121213725472
ID_KOPCMZ,32.70995526853676
ID_NTHF58,27.98343071521083
ID_3Z4ZA8,32.66252344100246
ID_6NNBCG,60.5775930460602
ID_QDK3CW,31.120857089285323
ID_S0YUCU,35.635980706560815
ID_1SR64A,30.899666052851842
ID_S1IZGI,36.04265035671591
ID_2Z04F4,35.31711445241285
ID_QGOZ4I,46.963832019359984
ID_6VNA2H,36.276634274316905
ID_JYRSLO,33.09165148153369
ID_NCX04P,35.07324626542419
ID_9ATM6M,28.06328864145115
ID_T5U6UI,34.62448385829845
ID_JP6T7H,39.62680408784297
ID_T07JZ4,31.780342163004093
ID_X749KY,33.97724011418558
ID_MSDJGP,29.498897024728137
ID_D8FVLH,26.310861071457566
ID_T07YFP,32.94676563957478
ID_YO32FZ,27.087301406354072
ID_HHUWFL,25.537587076768887
ID_T1S7BP,35.51574976814436
ID_DE8254,24.68708458109461
ID_J4CTFY,33.535450347009544
ID_7P55AK,31.41423733392486
ID_8DWBTG,47.665701204522975
ID_DV6XYR,30.938723838331896
ID_EOO9GF,33.17154205501333
ID_DGYDFM,31.322803867459186
ID_LXT08Q,27.456600423686268
ID_I3UIJP,32.608594106671546
ID_3XXPD0,38.41373499844457
ID_LRVNMJ,29.96532145103265
ID_KVE67K,28.711067427747594
ID_BT18EV,28.611105299686983
ID_3S1MU2,30.75814118127687
ID_EVF4WN,28.90610788518603
ID_9OF8WC,37.60882106482012
ID_8TKMQ6,36.83662207435515
ID_KYZ9TF,40.47825736736792
ID_NX3B0L,32.58231677873198
ID_81RDIA,34.014420675712245
ID_CWS65L,38.728332254514214
ID_Y2H333,37.854867391277935
ID_TNUM0G,47.46291499793176
ID_ECJ8SN,33.57945282715502
ID_21Y3C6,43.94932776576775
ID_4ZWMDG,27.517345964258084
ID_ATGLAK,33.72479041158181
ID_C6PAF8,34.72895786906804
ID_BNLZ96,29.797558454753187
ID_LGXDIK,34.744940359214866
ID_QGJBYK,28.85273346296492
ID_I0SIZ6,30.175849311766456
ID_JG5DXI,35.18770039061275
ID_OWNXVF,45.706277963151535
ID_QZYMKE,28.112735787769964
ID_DCEEFG,33.66681023702898
ID_36SC85,31.9074450450168
ID_N87PHJ,24.07050720594907
ID_VWF9MC,27.35650859362363
ID_BI3S7X,47.98334417016497
ID_MA976Y,30.72534216452874
ID_S4NSDD,30.832633701043108
ID_TDNCNR,29.16371758494023
ID_MHYI7B,25.18276034196282
ID_K48DE9,26.384911378362176
ID_KM07I8,53.27825771537459
ID_GP48RE,34.627997813613035
ID_ZOPA46,35.978310594295465
ID_D8JB4T,28.235012592203248
ID_41EDI7,24.449908124255444
ID_SNVU47,30.861625850212818
ID_7FKO62,55.10083806682178
ID_S5VX6I,34.1647776950565
ID_KNCLXN,36.11957539138376
ID_A4BATZ,30.36066781762071
ID_J03MV3,37.06657121766847
ID_P9OE4S,31.84619987928204
ID_Q1PRBG,37.64393951890696
ID_Q10V8C,39.33428827522698
ID_NOATDU,40.91502717080232
ID_W5SLZU,38.91580933052063
ID_T2DXWM,37.628012955480244
ID_M0NZ6D,27.672033535764342
ID_5140O6,45.414501982548586
ID_038M7Y,41.58342493478165
ID_0S0373,36.19217414037564
ID_VWD7DI,42.00071720753226
ID_SJYCEE,32.60950583553631
ID_25G64C,37.079525976707146
ID_PNVJI8,39.71696314529822
ID_NE1XAV,32.118049424475316
ID_NYUAMY,35.76304123017502
ID_247EAN,38.21830770051804
ID_UG1YXH,31.41780180295035
ID_HUFCGC,37.86817112134912
ID_61P0M3,37.397295375988335
ID_PTT5EI,32.8522827294459
ID_L1W3E6,37.06331119440068
ID_1QC8JE,35.14457593474532
ID_I2XJEM,25.960682563746275
ID_LCNYYS,27.615472196369524
ID_TVIRIR,25.395007821418574
ID_UEQFZ8,24.4374992635357
ID_S3A60D,21.545945321939826
ID_CQIE63,23.176453126412184
ID_XVY9B0,27.446760208540695
ID_D7SJMQ,31.248972272149445
ID_XFZUUP,28.077675187711634
ID_324AL4,29.568372545978946
ID_JEAV4L,23.491662377747275
ID_JPAMP0,26.354638513902444
ID_RW4P5I,25.48157479164928
ID_EVIRS5,35.45090535302489
ID_MDXA9Q,49.87898632725444
ID_UQPAHX,32.12252882552207
ID_6NS4HK,39.54752798005842
ID_ETMQAQ,23.165465702464076
ID_ZQ74RN,37.280759737566996
ID_5GPXQS,31.990254760828236
ID_MK8DH6,35.53183079571971
ID_RUQ637,42.04673763294517
ID_MX89OU,33.39236954813356
ID_ZGRGPB,48.18388158961534
ID_H0BEQ5,33.67214463408635
ID_7OJN63,29.55350755390134
ID_JULFW2,40.76046901702955
ID_NPV89T,41.51332514052734
ID_7Z5XLJ,39.802131111572805
ID_HO2XW1,45.16374553684955
ID_FOAV7R,32.234215732938594
ID_L7XK3R,31.225832551446217
ID_VMWD8H,43.49875202768084
ID_EP0X8Z,32.85052227546572
ID_1CZMIF,40.0020293060341
ID_H0KT7Y,34.74177595301137
ID_S5FE8D,33.30402367422778
ID_TDRGQG,29.373127222491917
ID_4YA7II,32.44520625532937
ID_IIARPJ,31.937406801908764
ID_978KS8,31.292567619387796
ID_G0L3TY,32.774539430497384
ID_WT4UP1,35.30451109253357
ID_UCX4TL,33.03726588210105
ID_KA40IE,40.067989370469945
ID_EO8K7Q,26.82402273729616
ID_YBXQ2E,24.99632688210386
ID_UPQ1DL,29.22666991734218
ID_TBVSX7,30.6137281506239
ID_1F2XZ9,31.80497391152079
ID_2KTZ7A,32.24784779107745
ID_OTH1N0,27.59161717271195
ID_S6O2TF,23.60733842535535
ID_Z80DW5,27.05257023365789
ID_1S4OUT,25.971758653225436
ID_NAMF64,30.911817917970723
ID_LOUSFV,38.78088927159462
ID_1L4KQQ,27.37980779255105
ID_UE5EPK,26.18804173185248
ID_A2P6UT,23.668530603221598
ID_W4PTZC,24.5878189640722
ID_S3HEJJ,29.313525128091044
ID_CRPQI5,32.121152738749345
ID_JI0TQF,32.36630232850524
ID_NDQMUX,23.52379274011048
ID_ZBDJC0,38.04641546031684
ID_ZNRSZD,31.795230486898845
ID_IJE3DD,27.834994385678215
ID_HLQ59C,40.699038923946034
ID_VEAY7H,25.153225524651248
ID_XHZK2N,26.520337209479806
ID_JBKVWN,25.53670698471177
ID_VVSUM6,19.812052227720756
ID_P3BTR4,29.39571625125484
ID_0LY60G,31.4036005344841
ID_MVAKMI,21.02473599784406
ID_ZHRNAF,21.472974613512122
ID_5174TF,21.332820019274493
ID_C9NZN5,26.16843722721012
ID_AQNLKL,30.693884458325726
ID_P34AJH,33.754540201964744
ID_53HJ67,23.621658346977313
ID_K4SMGL,24.258688056056997
ID_QZ4U6E,22.4092357102802
ID_DDDDUB,28.36834025455164
ID_HZMVSP,30.710141987497025
ID_XZ18FI,34.73754405683337
ID_Q71T8F,28.010565842100846
ID_DZEGKM,30.378950699549762
ID_JR779G,27.62617381076501
ID_OMQRZK,31.17187020097873
ID_FDAEGL,34.0498815291221
ID_MRRH9D,36.07004314711895
ID_XVCFFS,26.73743610176291
ID_INCWWP,29.805689962979613
ID_QKRGQG,30.747028812509825
ID_2G9C82,30.108251821478234
ID_Q53E6Y,29.602602756213287
ID_Q89KDG,47.76828628179305
ID_8VZW93,35.582249765071936
ID_PFIDOF,28.297611925006947
ID_KQIGTZ,48.835150908468904
ID_KALW2V,36.92491358308092
ID_5LYCDN,32.85277634634804
ID_EX8PI8,58.335430926417644
ID_7I83IQ,32.180288885141124
ID_UG3ARU,27.84302487945604
ID_UTI7DO,33.120133796876985
ID_YAXOE9,28.488392794979006
ID_YN8P79,32.800786039975435
ID_L7HEUA,33.52188039730311
ID_X0N8FY,25.38688725899476
ID_2HBJBO,24.66708703703813
ID_ST5AOS,29.088006336410956
ID_PT26S4,28.917722957261844
ID_4KLJ90,32.40743551717401
ID_W94VQ2,31.009858986281586
ID_K33HNY,27.90296029497523
ID_82QZML,26.922140131327865
ID_3GHNFU,26.40914038050272
ID_5MFSCN,23.774157102214303
ID_MYKP1L,25.349023639876236
ID_6FMKFQ,36.255314193239315
ID_WK1FEM,28.684119482498716
ID_7S5FLZ,23.857773323078277
ID_A9G1II,23.060616562106873
ID_83HR4E,22.885951419897026
ID_1DQK7T,31.04175674153919
ID_Z5YFNE,33.85239024057029
ID_UNWYBW,26.9618483126074
ID_FHZZU4,31.212094060105812
ID_M6PUST,26.027332213121326
ID_QY88ZS,25.856220944997176
ID_NCXQ9U,26.435694950755533
ID_YPBND4,33.40473415575741
ID_M7YU6D,27.510553922282497
ID_NPM9AM,26.227089311834447
ID_NZTYY2,26.701814081588395
ID_MZAE2S,29.37531992386056
ID_15YF13,37.432398316364186
ID_4M34NR,35.676650972802804
ID_YD6TMV,28.012554508962126
ID_7UFHBE,30.279875341126
ID_OIZS1J,27.39360726776465
ID_PSWMYX,29.2895586853042
ID_G8ETQ9,31.655134019196623
ID_K28TLU,29.428223406862685
ID_QEWLHQ,26.225284274488388
ID_G98K1F,26.51917792599221
ID_QTY7YG,31.247791299334324
ID_SR51RQ,21.425500479014886
ID_KQX2AK,28.061010048416335
ID_RCLAZD,35.80744009727954
ID_K0T9NJ,20.28189837255428
ID_BWL67Z,22.955239822131546
ID_XVXYDR,19.297761589950596
ID_WSMS0X,21.494161911647552
ID_47EFN5,28.20887209819449
ID_99UFQE,29.423129350490115
ID_YKSCOS,21.317953042873455
ID_RBF418,20.1340073495669
ID_509TII,18.155514599192145
ID_D2LGCZ,20.099830504247564
ID_ZM6HBY,27.052396442031636
ID_JX5DMM,23.04827160277489
ID_BAO3X8,20.67237819229905
ID_79CPNH,17.236634768510896
ID_DGCKYW,21.305752961735095
ID_GZVNBV,19.983402874731382
ID_R4DSE7,19.72028632190944
ID_2G0QE0,21.225051604945065
ID_K08ADC,17.081220804002214
ID_UGZRQL,17.799304167939567
ID_WHH6GX,15.14728223720175
ID_Y9XB75,19.09280049592803
ID_G0JOEK,26.123563282555324
ID_RRNVRK,21.255880213043497
ID_F6MTWF,22.423730675251306
ID_C8XK9E,20.208072333110124
ID_6GPVA3,20.19979428049652
ID_0H3AE4,17.026850048450342
ID_H7K3RP,25.360769855368517
ID_QZV21B,28.208666195150556
ID_CCN2YU,17.092360778780233
ID_5Q9B3L,20.48657237581085
ID_YLYJ1R,18.86597178142091
ID_4MEC2J,18.57839197653783
ID_Q9R96R,29.15710012285041
ID_MTZPFL,23.338677122213653
ID_2166R5,17.69827451050361
ID_W2C6RS,17.932880501664954
ID_8MP754,18.990541140109087
ID_9BYNB5,21.688895470846035
ID_AY1EHH,24.36284476229764
ID_8RGWPB,24.18271978469005
ID_QWDS00,18.118741501256864
ID_WIVDL1,18.905050774794518
ID_RI4FEW,22.762743496014366
ID_SOBGNW,28.571767960043815
ID_7DH3T7,24.801639406379365
ID_C525SV,22.748159673113264
ID_P829HJ,20.027635441395887
ID_CI0CYI,17.082836005821264
ID_Z243IO,25.491726721312148
ID_QPO40Y,22.012044818933248
ID_CVD882,25.415967601313753
ID_G9EFH0,26.92756489956571
ID_7SF50A,20.895696727736322
ID_Q5MJ3K,23.293531028278096
ID_EVKRY5,17.56211587211635
ID_Y3ONDC,16.602266913673873
ID_221Q1R,24.4305603793415
ID_MCS1KG,18.11174622460902
ID_X2GIFM,18.51939426272395
ID_E7UV6J,19.47570831370524
ID_X8LQ8N,18.181817288593834
ID_59D9DY,16.282022796358092
ID_5YIFLC,19.647031788862535
ID_HYN2KA,31.334349182332232
ID_2ORHDJ,16.56407668606664
ID_G584GZ,20.660111362009616
ID_5SFSBX,15.782249098013665
ID_EP4MGO,20.57258118303804
ID_B4H56Q,23.989351620192338
ID_UIHDQT,39.5362786404051
ID_X9Y0OH,21.579162603847465
ID_2778DB,24.75596827024856
ID_RM566K,23.295498459892656
ID_30HB31,22.10371730751757
ID_WQ5K4A,23.90051142174366
ID_PK3DTP,28.000151695378804
ID_M1U1NP,29.722274027163508
ID_KLJQ88,29.11313713140612
ID_M5P7S3,22.54503967557787
ID_BCF8DQ,23.29132522803684
ID_IWNF6E,23.10477585149431
ID_9QDVMN,32.451535791236665
ID_3LX1CS,26.40965794433839
ID_CBBMVA,26.131266168802995
ID_TSFL57,25.9486211477265
ID_12I2Z7,18.131143004412593
ID_P4JYWT,20.97585556403726
ID_YHCGHQ,29.901777371082915
ID_XTAD5E,21.442863801132603
ID_GWAV8L,20.124516851748808
ID_RG9JJ4,18.168706215320128
ID_E1NRPA,19.763503395612474
ID_FVAYNZ,21.71490155589771
ID_NTDJYO,25.538674694818553
ID_ARUEYC,19.879243176570753
ID_DMQ72Z,20.098742083186096
ID_MJALQB,18.19888109565568
ID_4FJ71T,18.419243225845662
ID_ELL4JI,19.462693954777023
ID_8MANF7,28.51718692781958
ID_6IOCXQ,18.760573771996746
ID_PACDCW,14.52965823048595
ID_5RWQG8,16.679610110666033
ID_2NK3IK,18.791232356109788
ID_NVKGQF,19.09597053918594
ID_4QXX8D,23.404153012040013
ID_7FSAWH,16.939969770001426
ID_X0RUYV,20.786401983369046
ID_V9IH1A,18.558929157939133
ID_2XVW2L,18.917394844605383
ID_SAX6L4,23.29708791605276
ID_2J1A3L,35.22562390513508
ID_FTD7TU,18.449712810484698
ID_CZUH6D,21.42424933377299
ID_90QFCI,18.77234398969921
ID_DANDJJ,18.217413254384667
ID_6ZS1ND,22.64641221953167
ID_LQQ0LI,35.42041971755202
ID_LY3XLW,16.789116161826712
ID_J90MNK,20.609809190359954
ID_37A8D9,18.345931853346713
ID_DX2E7V,17.21158759169532
ID_VHZT5P,20.24610314179813
ID_RLWVLJ,20.86896333671291
ID_U6RLZ3,17.91986711323665
ID_K2N88C,19.94719245309699
ID_H9XSVK,12.66830419641866
ID_MY2FXC,21.01861150699989
ID_UECN3X,19.559085626869035
ID_4CR27X,27.945198744733204
ID_QQP07W,17.084241203643728
ID_46B2J5,16.915981297516907
ID_7OPBNS,18.37970323529737
ID_5MHP0P,18.893522602023438
ID_TOQFWE,23.841168784553247
ID_MKA83X,25.946546091955838
ID_VMWXAV,18.801030944702916
ID_DY8UCA,21.72001106746137
ID_TRBO4H,19.51232269290773
ID_MJ6PWA,18.170823326896254
ID_CPDUIN,20.00500073112397
ID_MZYN25,39.039786971526894
ID_QV0W7C,22.324599732479953
ID_IH4JKD,19.09788965017151
ID_IW3P4H,17.256347001333552
ID_LFUHDH,18.595301199154108
ID_M1KQR1,22.535134554974263
ID_JAP6E1,25.994690830641105
ID_IGK4KZ,17.29229054579622
ID_RBTPQ7,20.38140765469342
ID_G56LOX,16.372434245857846
ID_Q402M3,19.34782679231904
ID_ETZXQY,22.37161434892562
ID_FTASVM,23.539882368900066
ID_UWT83U,18.57269204469725
ID_SW6R6G,19.476794211802826
ID_NCLKPC,18.173583751398837
ID_XYGIM6,17.339435252592068
ID_TFKMLD,22.70243251205636
ID_4JKVJA,22.93943367653378
ID_HDN68J,18.02756905497074
ID_16M0UF,18.75024579061028
ID_4RA57J,20.116065372556022
ID_FHYYYU,22.954741301045658
ID_MIJVTX,22.86515587872043
ID_I4VJW3,25.650974095582455
ID_626RCM,21.83554157089378
ID_KXQ2G9,20.361075153361185
ID_2VOXM5,20.66732915923609
ID_YK8I3Q,17.426197387914613
ID_PK9M3P,20.79246777205401
ID_PZEBRO,23.040166472178555
ID_B4K87E,17.2560309300751
ID_8UH2HZ,19.020458516482165
ID_VIR0G9,16.433411864124366
ID_9GX3MO,15.803140923895512
ID_PZTBU6,20.482782759938914
ID_PII2GM,23.064181802186567
ID_9QTH9P,17.60477627262611
ID_52D2MQ,18.79157625100777
ID_E2Z4KX,15.380904176701222
ID_M4OO1H,18.28506912057361
ID_37UGSM,22.304251826217126
ID_A06WV0,22.770731617827096
ID_6DIRM8,16.83552361646275
ID_WIDYRD,17.43597225131242
ID_S5U3BT,16.01483054171632
ID_8NFDSB,19.555884913323496
ID_UFMCCE,19.70084844918523
ID_U3CMYF,29.10688055829928
ID_3EED8P,20.371022627417233
ID_KV0XYZ,20.567050393246348
ID_9AGX2V,19.349514122316634
ID_HBEC1N,20.013422148919005
ID_Y4133N,19.879046298073774
ID_C4GJ41,22.765754742429408
ID_813R0M,19.28081121951942
ID_6YZYAA,19.795792419901943
ID_VF1Z75,19.00909757120695
ID_EJPF7V,22.650824093812616
ID_DGL0O2,25.392885710567896
ID_TRV5LL,23.726552147626307
ID_84YP3T,18.827815673495877
ID_HQH0UX,19.797546522455264
ID_ZJ342F,22.809783857089542
ID_OBMILN,17.523067962465973
ID_HX4LLT,22.067992151110218
ID_8GN13B,23.756490470528092
ID_5HIGDK,16.875092279703438
ID_PDNSF6,19.51327660254509
ID_M30885,16.903311744773305
ID_IY3TU8,18.45443266809309
ID_JI14KM,21.155694945185076
ID_BVWCPG,22.989687897948045
ID_VR79CZ,17.259748279179576
ID_BN5OXD,17.20425538360496
ID_84AOZA,17.70488944423863
ID_335FRK,18.206440598452275
ID_8F3PRY,23.017719064388814
ID_XEUK32,23.20952559222593
ID_56025P,19.654757987285905
ID_WZJVWF,19.243236054916736
ID_9L6W70,19.578080936244817
ID_E7FTWA,19.376990993473214
ID_ERTZH1,24.1761904280213
ID_CLQBG8,23.31634397878014
ID_ZQWAK9,18.4227557758565
ID_8KIURL,19.210203692009827
ID_F8EVAA,18.128042475252357
ID_XEXZ1A,21.61971798580771
ID_QWF4IH,22.600142233336328
ID_BJSWLH,24.535508988656034
ID_GMZXKH,13.914981141180078
ID_XBFUNA,26.67206774076186
ID_QYSVDS,18.655530380309642
ID_VBG7AY,15.873008878668031
ID_NHG86V,19.710128128115343
ID_BXL7N1,26.284123455293127
ID_PEYN8S,16.45217332635849
ID_6I72F4,17.41301574561811
ID_TLRHC3,15.43302412834305
ID_ZQDCNF,15.985588706934152
ID_22I6OZ,18.095960084930425
ID_JIRMNR,24.011465296745882
ID_B5YS6R,16.027374560947635
ID_Q9JBB9,17.95843347191783
ID_WA1899,16.075969365952687
ID_4TGY6C,14.95412345752618
ID_FW20LA,20.081514696510226
ID_J0YT53,28.74570046557284
ID_NTX5PM,16.053998151111614
ID_JD40IC,16.04064961931789
ID_UAAHI4,16.00419598026474
ID_XFW5TC,15.597548140642346
ID_CPBAH5,19.29142151609176
ID_VQCH6O,28.20884790903233
ID_SIXO36,16.828692623394204
ID_9ZET4Z,18.916207831749148
ID_BQR445,16.652909646267574
ID_PT5LM0,16.03909937630766
ID_J44861,20.07975542980637
ID_R1OI1Y,21.437387214986302
ID_G9U1EJ,13.545092955764176
ID_LUQRJD,16.45606998360006
ID_7N84IO,13.755942909214468
ID_OJ2M9S,14.105751540041467
ID_BGB7J9,18.610813274413488
ID_WMPHSV,20.08704866014216
ID_QUCDX0,12.976817304094311
ID_5SABBF,14.419398222160112
ID_CV2LE7,12.64208307221594
ID_YTSXBK,12.152003538731094
ID_6TZ89W,17.106605245809078
ID_F9X224,17.326128772294794
ID_3QXTIG,11.47256836683033
ID_SBBCAP,13.528728689668355
ID_DF15W1,10.745889634180799
ID_1SZ8EA,12.07731928542455
ID_W09R2F,20.28529451534712
ID_SCY5WV,17.14915485982999
ID_RJZ2JM,12.080652197193217
ID_ASLZSR,12.78642240108104
ID_IOZLNJ,11.60771230834041
ID_1SKJ6M,10.408368184213657
ID_N4HX23,14.633164684157975
ID_JS1J91,16.27275981865239
ID_ETF3UF,12.646065689244494
ID_NYGSMO,13.347906808929451
ID_ZEYLWR,11.032432705954761
ID_RPUFYO,14.618536711738159
ID_ZES4IU,21.668645244639606
ID_DRDC3H,20.275923993656136
ID_NNAI9Y,12.828710714859028
ID_CNNLOE,9.038067510442033
ID_7R7205,11.097827155931554
ID_1HJROT,6.56987046376031
ID_3JG8UI,13.456468625041396
ID_UWM54P,18.201124107747034
ID_AIF5Q9,9.357545555782224
ID_Q3NUT4,10.544611326467532
ID_BQJ81G,7.774755997305931
ID_PY0VNE,9.408530406328566
ID_J04LSN,18.819069479912798
ID_C4RZCT,15.460339432248759
ID_PWGDB1,8.8693854748401
ID_CWIGFX,10.096293641145849
ID_E2XSA9,8.22207916171243
ID_YITO6M,11.853653466568687
ID_NZO2V4,14.468488019075664
ID_7WN7W4,19.380456865381802
ID_JYNTZU,8.972569777352533
ID_FJM2SQ,8.20139622590176
ID_UC78K8,11.922451231992113
ID_9153LG,14.385014430392232
ID_VFB452,15.769342950862551
ID_VOB7Q3,19.507017842664084
ID_PFIGUU,9.140731949387998
ID_LHT1MU,12.88748060767125
ID_Y35MPV,11.323454533300833
ID_0735X4,12.153882251611265
ID_9VQICP,16.870405730606024
ID_BYTMQ3,19.467774440775656
ID_5F4JDS,10.536352128357635
ID_MT3U6J,12.159936992410394
ID_538DSF,8.854395927548126
ID_DLL7M9,12.277907132039388
ID_6UAJ3Y,15.032145923258895
ID_LYOD4X,16.170013075653515
ID_H5OB1I,10.440454608198081
ID_61CG30,12.824673382768253
ID_7W9ON5,8.86777147753503
ID_YBJT3Q,8.270628879496087
ID_QKR37H,15.113480620544635
ID_M61PT7,14.989357257133861
ID_LXEF76,7.684844690372643
ID_5VPYRE,9.81750826915578
ID_Y7AHZF,7.095401836433837
ID_J9Q7CT,11.021282045715623
ID_74OB4A,14.921307118800314
ID_KUUZUU,14.714727929108335
ID_0JWXSH,9.691653989539077
ID_OES29H,10.07560387192325
ID_NIL5Z9,8.939312830218853
ID_WOFJKR,10.059677810651465
ID_9ALMX4,14.204415061718635
ID_049GOO,12.922442423925645
ID_XUGZZ3,10.160785678661966
ID_Z10HI7,9.171055805913795
ID_XGMZY4,9.458890937219962
ID_2ZFBPG,8.308911826404426
ID_EAXTC6,12.641162316348186
ID_QT2T5E,23.26254603762294
ID_JMORTU,8.183098862969132
ID_053FX5,10.351630822012794
ID_V8XX8C,8.145939235537298
ID_914DUY,9.546271519066181
ID_U1NEGL,13.827347130878081
ID_XMPWKP,20.280623210880606
ID_1I9L04,9.228077135045396
ID_0M2QHV,10.408692659586904
ID_KITA52,8.495733270856704
ID_KCSACO,12.745441537364343
ID_02B9VP,17.79668298279381
ID_1343OT,15.363254386876974
ID_0WZYQT,10.484041599238424
ID_DDIDHB,11.473247110743898
ID_5JKHQ7,13.420380116086847
ID_MHBYE0,7.854501744500794
ID_5PYLRE,14.052157042392878
ID_1YD0R5,15.66246067253968
ID_RPCAXO,7.689921846171728
ID_3GAKSD,8.411981355876208
ID_TVJT8O,7.522871812420192
ID_MZI6XA,11.097433850297307
ID_I9GDTH,16.14460777565381
ID_T4K6W5,20.02100835094666
ID_8IYB3Y,10.60632886396985
ID_8YQ2UD,12.664863404496714
ID_SOYB1Y,10.336760364973088
ID_TFVK4S,12.004162100957217
ID_TNG9N9,16.242474405146993
ID_7EJSOR,16.868021300138878
